categoryCode,category,listingId,brand,productName,productId,scopeRoute,application,protocol,sourceUrl,productPage,categoryPage,notes
8110,decking,8110-2094:0103,unity-forest-products-inc,"Solid “Wood” decking, when installed over minimum 2” x 6” solid “Douglas Fir” or better jo (8110-2094:0103)",unity-forest-products-inc-solid-wood-decking-when-installed-over,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/unity-forest-products-inc-solid-wood-decking-when-installed-over/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012582BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2123:0100,general-woodcraft-inc,"Mataverde Ipe, Cumaru, Machiche, and Jatoba hardwood decking",general-woodcraft-inc-mataverde-premium-machiche-cumaru-and-ipe,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/general-woodcraft-inc-mataverde-premium-machiche-cumaru-and-ipe/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26012399BML; issued 2026-06-04; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2133:0100,avon-plastics-inc,Avon Plastics Inc,avon-plastics-inc,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/avon-plastics-inc/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26005238BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2135:0100,thermory-usa-llc,Thermory USA LLC (8110-2135:0100),thermory-usa-llc,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/thermory-usa-llc/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004745BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2135:0501,thermory-usa-llc,Thermory® Benchmark Pine 5/4×6 decking,thermory-usa-llc-benchmark-pine-thermally-modified-wood-decking-with,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/thermory-usa-llc-benchmark-pine-thermally-modified-wood-decking-with/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004746BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2135:0502,thermory-usa-llc,Kodiak Spruce thermally modified wood decking with square edge,thermory-usa-llc-kodiak-spruce-thermally-modified-wood-decking-with,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/thermory-usa-llc-kodiak-spruce-thermally-modified-wood-decking-with/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004747BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2135:0503,thermory-usa-llc,Benchmark Oak thermally modified wood decking with square edge,thermory-usa-llc-benchmark-oak-thermally-modified-wood-decking-with,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/thermory-usa-llc-benchmark-oak-thermally-modified-wood-decking-with/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004748BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2160:0100,international-market-strategies-blue-star-products-usa,"International Market Strategies/Blue Star Products, USA",international-market-strategies-blue-star-products-usa,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/international-market-strategies-blue-star-products-usa/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004652BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2174:0500,tata-enterprises-inc,TATA Enterprises Mangaris Red solid wood decking,tata-enterprises-inc-tata-enterprises-mangaris-red-solid-wood-decking,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/tata-enterprises-inc-tata-enterprises-mangaris-red-solid-wood-decking/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26010058BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2174:0501,tata-enterprises-inc,TATA Enterprises Mangaris Diamond solid wood decking,tata-enterprises-inc-tata-enterprises-mangaris-diamond-solid-wood,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/tata-enterprises-inc-tata-enterprises-mangaris-diamond-solid-wood/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26010059BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2212:0503,ufp-ventures-ii-inc,DecKorators Vista composite deck board is a wood-plastic composite,ufp-ventures-ii-inc-deckorators-vista-composite-deck-board,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/ufp-ventures-ii-inc-deckorators-vista-composite-deck-board/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004960BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2212:0504,ufp-ventures-ii-inc,DecKorators Altitude composite deck board is a wood-plastic composite,ufp-ventures-ii-inc-deckorators-altitude-composite-deck-board,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/ufp-ventures-ii-inc-deckorators-altitude-composite-deck-board/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004961BML; issued 2026-03-21; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2216:0500,dasso-xtr,EPC-DK20-G2-PP Epic Cognac 1 x 6 fused bamboo deck boards,dasso-xtr-epc-dk20-g2-pp-epic-cognac-1-x-6-fused-bamboo-deck-boards,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/dasso-xtr-epc-dk20-g2-pp-epic-cognac-1-x-6-fused-bamboo-deck-boards/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26008697BML; issued 2026-06-16; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2216:0501,dasso-xtr,dassoXTR® Classic Espresso XTR-DK20-G2-PP fused-bamboo decking,dasso-xtr-xtr-dk20-g2-pp-3-4-x-5-3-8-fused-bamboo-deck-boards-maximum-5,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/dasso-xtr-xtr-dk20-g2-pp-3-4-x-5-3-8-fused-bamboo-deck-boards-maximum-5/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26008696BML; issued 2026-06-16; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2233:0500,inteplast-group-corporation,FR deck boards,inteplast-group-corporation-fr-deck-boards,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/inteplast-group-corporation-fr-deck-boards/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26004387BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2278:0502,moso-north-america-inc,"Moso ""N-Durance"" Bamboo Decking boards are comprised of compressed bamboo strips",moso-north-america-inc-moso-n-durance-bamboo-decking-boards-are,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/moso-north-america-inc-moso-n-durance-bamboo-decking-boards-are/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26013894BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2278:0503,moso-north-america-inc,"Moso ""Thermo"" Bamboo Decking boards are heat treated compressed bamboo strips",moso-north-america-inc-moso-thermo-bamboo-decking-boards-are-heat,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/moso-north-america-inc-moso-thermo-bamboo-decking-boards-are-heat/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26013895BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2308:0500,bingaman-son-lumber-inc,"Thermally modified Ash Americana Decking, material nominal *1"" x 6"" and 5/4"" x 6""",bingaman-son-lumber-inc-thermally-modified-ash-americana-decking,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/bingaman-son-lumber-inc-thermally-modified-ash-americana-decking/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26003697BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2314:0500,fortress-deck-products,Fortress Deck Products,fortress-deck-products,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/fortress-deck-products/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26011855BML; issued 2026-05-28; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2321:0500,moistureshield,"MoistureShield Vision Composite Decking, material 1"" x 5",moistureshield-vision-composite-decking-material-1-x-5,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/moistureshield-vision-composite-decking-material-1-x-5/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26003541BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2321:0501,moistureshield,MoistureShield,moistureshield,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/moistureshield/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26003542BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2323:0501,resysta-north-america-inc,"Resysta® Platinum Fiber Reinforced Hybrid Decking, material 1"" thick by 5-1/2"" wide",resysta-north-america-inc-resysta-platinum-fiber-reinforced-hybrid,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/resysta-north-america-inc-resysta-platinum-fiber-reinforced-hybrid/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26014676BML; issued 2026-08-19; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2327:0500,icp-construction,Pli-Dek Standard waterproof walking-deck system,icp-construction,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/icp-construction/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26002210BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2336:0500,avm-industries-inc,Elasto Fiberdeck 100 Walking Deck System,avm-industries-inc-elasto-fiberdeck-100-walking-deck-system,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/avm-industries-inc-elasto-fiberdeck-100-walking-deck-system/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007940BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2336:0501,avm-industries-inc,Forevercoat 100 Walking Deck System,avm-industries-inc-forevercoat-100-walking-deck-system,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/avm-industries-inc-forevercoat-100-walking-deck-system/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26007941BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2344:0500,sylvanix-outdoor-products-inc,"Sylvanix® Elite Collection FR, Elite Essentials FR, and Destinations FR decking",sylvanix-outdoor-products-inc-elite-collection-fr-elite-essentials-fr,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/sylvanix-outdoor-products-inc-elite-collection-fr-elite-essentials-fr/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26003296BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2377:0001,nova-usa-wood-products,"Lux Gold Bangkirai (Yellow Balau) 1"" x 4"", 1"" x 6"", 5/4"" x 4"", and 5/4"" x 6"" decking board",nova-usa-wood-products-lux-gold-bangkirai-1-x-4-1-x-6-5-4-x-4-and-5-4-x,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/nova-usa-wood-products-lux-gold-bangkirai-1-x-4-1-x-6-5-4-x-4-and-5-4-x/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26011632BML; issued 2026-05-28; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2377:0002,nova-usa-wood-products,Nova USA Wood Products,nova-usa-wood-products,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/nova-usa-wood-products/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26011633BML; issued 2026-05-28; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2379:0001,the-millboard-company-ltd,"The Millboard Companies Enhanced Grain, nominal 1"" x 7""",the-millboard-company-ltd-the-millboard-companies-enhanced-grain,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/the-millboard-company-ltd-the-millboard-companies-enhanced-grain/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26013678BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2392:0001,arbor-wood-co,Thermally Modified Ash Exterior Decking Boards sized ¾” x 5,arbor-wood-co-thermally-modified-ash-exterior-decking-boards-sized-3-4,,unknown,SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/arbor-wood-co-thermally-modified-ash-exterior-decking-boards-sized-3-4/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26013934BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8110,decking,8110-2392:0003,arbor-wood-co,"Pine wood exterior decking boards sized 1"" x 5.25"" fastened to 2"" x 6"" nominal southern ye",arbor-wood-co-pine-wood-exterior-decking-boards-sized-1-x-5-25-fastened,,unknown,ASTM E84 / UL 723; SFM 12-7A-4,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/arbor-wood-co-pine-wood-exterior-decking-boards-sized-1-x-5-25-fastened/,https://fireapproved.com/data/osfm-8110-decking/,BML application CF26013929BML; issued 2026-07-06; expires 2027-06-30; live snapshot 2026-08-25.
8120,exterior windows,8120-2120:0100,riviera-bronze-manufacturing,Riviera Bronze metal-glazed window system,riviera-bronze-manufacturing,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/riviera-bronze-manufacturing/,https://fireapproved.com/data/osfm-8120-exterior-windows/,BML application CF26002064BML; issued 2026-03-22; expires 2027-06-30; live snapshot 2026-08-25.
8120,exterior windows,8120-2120:0500,riviera-bronze-manufacturing,Riviera Bronze Thermal Break Frame System window,riviera-bronze-manufacturing-8120-2120-0500,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/riviera-bronze-manufacturing-8120-2120-0500/,https://fireapproved.com/data/osfm-8120-exterior-windows/,BML application CF26002065BML; issued 2026-03-22; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2020:0001,apa-the-engineered-wood-association,Apa-The Engineered Wood Association,apa-the-engineered-wood-association,,unknown,SFM 12-7A-1,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/apa-the-engineered-wood-association/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012030BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2020:0002,apa-the-engineered-wood-association,APA-THE ENGINEERED WOOD ASSOCIATION,apa-the-engineered-wood-association-2020-0002,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/apa-the-engineered-wood-association-2020-0002/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012031BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2022:0001,bodyguard-wood-products,BODYGUARD WOOD PRODUCTS (8140-2022:0001),bodyguard-wood-products,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/bodyguard-wood-products/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012794BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2022:0003,bodyguard-wood-products,BODYGUARD WOOD PRODUCTS (8140-2022:0003),bodyguard-wood-products-8140-2022-0003,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/bodyguard-wood-products-8140-2022-0003/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012795BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2022:0004,bodyguard-wood-products,BODYGUARD WOOD PRODUCTS (8140-2022:0004),bodyguard-wood-products-8140-2022-0004,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/bodyguard-wood-products-8140-2022-0004/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012796BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2022:0005,bodyguard-wood-products,BODYGUARD WOOD PRODUCTS (8140-2022:0005),bodyguard-wood-products-8140-2022-0005,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/bodyguard-wood-products-8140-2022-0005/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012797BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2023:0002,cedar-valley-manufacturing,CEDAR VALLEY MANUFACTURING,cedar-valley-manufacturing,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/cedar-valley-manufacturing/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26010984BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2025:0006,collins-products-llc,"COLLINS PRODUCTS, LLC",collins-products-llc,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/collins-products-llc/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013179BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0001,james-hardie-building-products-inc,"JAMES HARDIE BUILDING PRODUCTS, INC. (8140-2026:0001)",james-hardie-building-products-inc,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013267BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0002,james-hardie-building-products-inc,"JAMES HARDIE BUILDING PRODUCTS, INC. (8140-2026:0002)",james-hardie-building-products-inc-8140-2026-0002,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-8140-2026-0002/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013268BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0003,james-hardie-building-products-inc,"JAMES HARDIE BUILDING PRODUCTS, INC. (8140-2026:0003)",james-hardie-building-products-inc-8140-2026-0003,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-8140-2026-0003/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013269BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0004,james-hardie-building-products-inc,"JAMES HARDIE BUILDING PRODUCTS, INC. (8140-2026:0004)",james-hardie-building-products-inc-8140-2026-0004,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-8140-2026-0004/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013270BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0005,james-hardie-building-products-inc,Hardie® Plank lap siding,james-hardie-building-products-inc-8140-2026-0005,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-8140-2026-0005/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013271BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0500,james-hardie-building-products-inc,"JAMES HARDIE BUILDING PRODUCTS, INC. (8140-2026:0500)",james-hardie-building-products-inc-8140-2026-0500,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-8140-2026-0500/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013272BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0501,james-hardie-building-products-inc,"Reveal® Panel System, fiber-cement panel siding, 7/16"" thick",james-hardie-building-products-inc-reveal-panel-system-fiber-cement,,unknown,ASTM E136,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-reveal-panel-system-fiber-cement/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013273BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2026:0502,james-hardie-building-products-inc,"Hardie® Textured Panel, noncombustible fiber-cement panel siding, 5/16"" thick",james-hardie-building-products-inc-hardie-textured-panel-noncombustible,,unknown,ASTM E136,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/james-hardie-building-products-inc-hardie-textured-panel-noncombustible/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013274BML; issued 2026-06-19; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2027:0001,louisiana-pacific-corporation,LP® SmartSide® 38 Series Strand Substrate lap siding WUI assembly,louisiana-pacific-corporation,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/louisiana-pacific-corporation/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013946BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2027:0002,louisiana-pacific-corporation,LOUISIANA-PACIFIC CORPORATION (8140-2027:0002),louisiana-pacific-corporation-8140-2027-0002,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/louisiana-pacific-corporation-8140-2027-0002/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013947BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2027:0005,louisiana-pacific-corporation,LOUISIANA-PACIFIC CORPORATION (8140-2027:0005),louisiana-pacific-corporation-8140-2027-0005,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/louisiana-pacific-corporation-8140-2027-0005/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013948BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2027:0006,louisiana-pacific-corporation,LOUISIANA-PACIFIC CORPORATION (8140-2027:0006),louisiana-pacific-corporation-8140-2027-0006,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/louisiana-pacific-corporation-8140-2027-0006/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26013949BML; issued 2026-07-03; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2031:0001,roseburg-forest-products-co,ROSEBURG FOREST PRODUCTS CO. (8140-2031:0001),roseburg-forest-products-co,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/roseburg-forest-products-co/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26006059BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2031:0002,roseburg-forest-products-co,ROSEBURG FOREST PRODUCTS CO. (8140-2031:0002),roseburg-forest-products-co-8140-2031-0002,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/roseburg-forest-products-co-8140-2031-0002/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26006060BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2031:0003,roseburg-forest-products-co,ROSEBURG FOREST PRODUCTS CO. (8140-2031:0003),roseburg-forest-products-co-8140-2031-0003,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/roseburg-forest-products-co-8140-2031-0003/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26006061BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2031:0004,roseburg-forest-products-co,Roseburg DuraTemp® 19/32-inch primed shiplap siding,roseburg-forest-products-co-8140-2031-0004,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/roseburg-forest-products-co-8140-2031-0004/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26006062BML; issued 2026-05-31; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2032:0001,shakertown,Shakertown Craftsman one-course cedar shingle panels,shakertown,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/shakertown/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012731BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
8140,exterior wall siding and sheathing,8140-2032:0002,shakertown,SHAKERTOWN (8140-2032:0002),shakertown-8140-2032-0002,,unknown,not stated in live BML description,https://calfire.govmotus.org/BMLSearch/Index,https://fireapproved.com/materials/shakertown-8140-2032-0002/,https://fireapproved.com/data/osfm-8140-exterior-wall-siding-and-sheathing/,BML application CF26012732BML; issued 2026-06-26; expires 2027-06-30; live snapshot 2026-08-25.
